
ccym-4hqq Bronx Derelict Vehicles 2010-present   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

msue-a3m6 Bronx Grafitti 2010 - current   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

h74c-n4ni 2010 Census Tracts No_Record  census geographic location map cartography boundary block survey poll 20010 census blocks & tracts gis: 2010 census tracts dcp

wgwt-h7zx hpd oct   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 service request status all service requests

xrmc-783m DSNY 311 2012   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

hcf7-jp2y English Language Arts (ELA) Test Results by Grade 2006-2011 - Boro - by Disability Status   level_3_4_2 category level_3_2 level_2_1 level_2_2 level_1_2 level_1_1 level_3_1 mean_scale_score grade level_3_4_1 year number_tested borough level_4_2 level_4_1 

6dgq-4h88 Study Material for Certificate of Fitness   new_test_starting_date new_test_is_required old_c_of_f new_c_of_f old_c_of_f_is_still_valid job_description  fdny fire department safety fire safety training certificate of fitness cof

azyf-k3d6 Lead Based Paint Dwelling Statistics   estimate_of_percent_of_units_with_lbp year_built total_units  dcp city planning lead base paint statistics

udt3-taj7 Municipal Parking Facilities (Staten Island) No_Record 

9sfa-4geq DOF: Cooperative Comparable Rental Income – Staten Island – FY 2009/2010   comparable_rental_1_total_units staten_island_cooperatives_comparable_properties_address staten_island_cooperatives_comparable_properties_neighborhood staten_island_cooperatives_comparable_properties_full_market_value comparable_rental_2_address comparable_rental_1_full_market_value staten_island_cooperatives_comparable_properties_market_value_per_sqft staten_island_cooperatives_comparable_properties_gross_sqft comparable_rental_2_market_value_per_sqft staten_island_cooperatives_comparable_properties_boro_block_lot staten_island_cooperatives_comparable_properties_total_units comparable_rental_1_address comparable_rental_2_full_market_value comparable_rental_2_boro_block_lot comparable_rental_2_building_classification comparable_rental_1_est_gross_income comparable_rental_1_gross_income_per_sqft comparable_rental_2_gross_sqft staten_island_cooperatives_comparable_properties_gross_income_per_sqft comparable_rental_2_dist_from_coop_in_miles comparable_rental_1_boro_block_lot staten_island_cooperatives_comparable_properties_year_built comparable_rental_1_market_value_per_sqft comparable_rental_1_neighborhood comparable_rental_2_gross_income_per_sqft comparable_rental_1_dist_from_coop_in_miles comparable_rental_1_gross_sqft comparable_rental_1_year_built comparable_rental_2_year_built comparable_rental_2_est_gross_income staten_island_cooperatives_comparable_properties_est_gross_income staten_island_cooperatives_comparable_properties_building_classification comparable_rental_2_total_units comparable_rental_2_neighborhood comparable_rental_1_building_classification  department of finance finance dof rental property cooperatives residential apartment buildings rental properties borough staten island

ngf9-zejg Type & Number Of Allegation Complaints Received   abuse_of_authority_type offensive_language_type force_number discourtsey_type offensive_language_number abuse_of_authority_number year discourtsey_number force_type  ccrb allegations complaints abuse force offensive language

9zpv-w5vm 311_dataset Connection_failed  311 311 service requests 2009 all service requests

pc4g-yqvf Where Incidents That Led To A Substantiated Complaint Took Place - Queens 2005 - 2009   queens_south _5 _4 _3 _2 _1 total  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

r4s5-tb2g DOF: Cooperative Comparable Rental Income – Queens – FY 2010/2011   comparable_rental_1_total_units comparable_rental_1_market_value_per_sqft queens_cooperatives_comparable_properties_neighborhood comparable_rental_2_address comparable_rental_1_full_market_value comparable_rental_2_building_classification comparable_rental_1_building_classification comparable_rental_2_market_value_per_sqft comparable_rental_2_neighborhood queens_cooperatives_comparable_properties_year_built queens_cooperatives_comparable_properties_gross_income_per_sqft comparable_rental_1_address queens_cooperatives_comparable_properties_gross_sqft comparable_rental_2_full_market_value comparable_rental_2_boro_block_lot queens_cooperatives_comparable_properties_total_units queens_cooperatives_comparable_properties_boro_block_lot comparable_rental_1_est_gross_income comparable_rental_1_gross_income_per_sqft comparable_rental_2_gross_sqft comparable_rental_2_dist_from_coop_in_miles queens_cooperatives_comparable_properties_full_market_value comparable_rental_1_boro_block_lot queens_cooperatives_comparable_properties_address queens_cooperatives_comparable_properties_market_value_per_sqft comparable_rental_2_gross_income_per_sqft comparable_rental_1_dist_from_coop_in_miles queens_cooperatives_comparable_properties_building_classification comparable_rental_1_gross_sqft queens_cooperatives_comparable_properties_est_gross_income comparable_rental_1_year_built comparable_rental_2_year_built comparable_rental_2_est_gross_income comparable_rental_2_total_units comparable_rental_1_neighborhood  department of finance finance dof rental property cooperatives residential apartment buildings rental properties borough queens

ivbu-e2q7 Directory Of Unsheltered Street Homeless To General Population Ratio 2011   general_population street_homeless_population ratio_of_unsheltered_homeless_to_general_population city  dhs homeless ratio population

fcap-yvkh greenpoint   objectid_1 annoline3 annoline2 annoline1 shape annoangle objectid stacked borough name  geographic location map cartography neighborhood historic scenic interest area of interest areas of interest dcp city planning neighborhood names gis

ny8v-zzzb English Language Arts (ELA) Test Results by Grade 2006-2011 - Boro - by Gender   level_3_4_2 category level_3_2 level_2_1 level_2_2 level_1_2 level_1_1 level_3_1 mean_scale_score grade level_3_4_1 year number_tested borough level_4_2 level_4_1 

5uug-f49n Harbor Sampling Data   do_mg_l_top fecal_coliform_100_ml_bot do_mg_l_bot site fecal_coliform_100_ml_top enterococcus_100_ml_top enterococcus_100_ml_bot date transparency_secchi_ft  dep department of environmental protection environment water harbor sample sampling harbor sampling data

fczw-rjin site Connection_failed  geographic location map cartography property building perimeter

8dhd-zvi6 2001 Campaign Payments   candid candname canclass officeboro  finance campaign finance board cfb nyccfb campaign finance elections contributions politics campaign funding

dg8y-hs3g Totalbytype   incidentclassification  fire department fdny fd fires community board station fire station fire house emergency 911

9mhd-na2n New York City Population By Boroughs   borough _2010_population _2000_population  dcp city planning population growth borough

pajr-dyyg noise Connection_failed  311 311 service requests 2010 2011 service request status all service requests

ssca-d8tn City.do API data 001 No_Record  311 311 service requests 2010 2011 service request status all service requests

4n2n-q9jm 311 Iportant Columns Address type Connection_failed  311 311 service requests 2010 2011 2012 service request status all service requests

jkqg-z6kp Bronx_311_DSNY_Missed_Collection   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

n3qa-cbhw 311 Requests - 10468   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

nqzh-fif7 BRONX: 311 Service Requests from 2010 to Present Connection_failed  311 311 service requests 2010 2011 2012 service request status all service requests

kerf-e4qv Address Type = ADDRESS Connection_failed  311 311 service requests 2010 2011 2012 service request status all service requests

xi7c-iiu2 New York City Population By Community Districts   _2010_population cd_number _1990_population cd_name borough _1980_population _1970_population _2000_population  dcp city planning population growth community district

45kz-bya2 Bronx 311 Hazardous Materials 2010-current   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address school_name school_city agency_name park_borough school_code cross_street_1 cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

4jyq-2t35 311 Commerical Noise_10003   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

482e-qc9g Bronx 311 Industrial Waste 2010-current   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address school_name school_city agency_name park_borough school_code cross_street_1 cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

i95i-iy8v Snow4 Connection_failed  311 311 service requests 2010 2011 2012 service request status all service requests

rhtj-vttz NYS Math Test Results By Grade 2006-2011 - Boro - By Disability Status   level_3_4_2 category level_3_2 level_2_1 level_2_2 level_1_2 level_1_1 level_3_1 mean_scale_score grade level_3_4_1 year number_tested borough level_4_2 level_4_1 

sci4-yqgk Daily Report Of Single Adult And Family Intake   date daily_report number  dhs homeless family adult intake daily report

isrj-349k FDNY Repealed  Rules And Corresponding New Fire Code And Rules   new_code_fc_rule_r_section repealed_rule_rcny_section repealed_section_title  fdny fire department safety fire safety fire code building standards fire rule new fire code

7iqe-jary Method of Filing Complaint   by_fax_mail by_telephone electronically inperson year  ccrb nypd fax telephone mail electronically inperson

8kiv-2ukd Directory Of Unsheltered Street Homeless To General Population Ratio 2010   general_population street_homeless_population ratio_of_unsheltered_homeless_to_general_population city  dhs homeless ratio population

jign-uhe6 Arches Organization  Information   site_address organization_name target_geographic_area  dop probation law borough address locations site organization arches

4kse-vfnd English Language Arts (ELA) Test Results by Grade 2006-2011 - Boro - All Students   level_3_4_2 category level_3_2 level_2_1 level_2_2 level_1_2 level_1_1 level_3_1 mean_scale_score grade level_3_4_1 year number_tested borough level_4_2 level_4_1 

yid9-y2bb Disposition Of Abuse Of Authority Allegations 2008   unfounded_rate substantiated_number miscellaneous_rate miscellaneous officer_unidentified_number exonerated_rate unsubstantiated_number unsubstantiated_rate exonerated_number officer_unidentified_rate unfounded_number sunstantiated_rate type_of_abuse_of_authority_allegation  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

fmzx-suji Total Occupied Housing Units By Household Size By Borough   borough _5_person_households average_household_size _1_person_households _2_person_households _4_person_households _3_person_households _6_person_households year _7_or_more_person_households  dcp city planning population growth household

w6dr-u9j8 DOHMS   status descriptor complaint_type location_type  311 311 service requests 2009 all service requests

bt8q-fzqz Electric Consumption '10   building_type_service_class_ consumption_kwh_ utility_data_source consumption_gj_ zip_code  electricity energy environment planning power utilities

kk2z-ktw3 trim1   num_bld council_district juris cd boro floors rpad_description rpad jurisdiction_description councilmember_name bbl parcel_name agency owned_leased lot prop_depth bld_sqft pr_zone bld_depth parcel_address prop_sqft waterfront sd_zone primary_use_text prop_front irreg block bld_front  property finance lease agency city-owned private consumer affairs dcas administrative services ipis (integrated property information system) ipis

97iw-vtbx DOF: Cooperative Comparable Rental Income – Staten Island – FY 2008/2009   comparable_rental_1_total_units staten_island_cooperatives_comparable_properties_address staten_island_cooperatives_comparable_properties_neighborhood staten_island_cooperatives_comparable_properties_full_market_value comparable_rental_2_address comparable_rental_1_full_market_value staten_island_cooperatives_comparable_properties_market_value_per_sqft staten_island_cooperatives_comparable_properties_gross_sqft comparable_rental_2_market_value_per_sqft staten_island_cooperatives_comparable_properties_boro_block_lot staten_island_cooperatives_comparable_properties_total_units comparable_rental_1_address comparable_rental_2_full_market_value comparable_rental_2_boro_block_lot comparable_rental_2_building_classification comparable_rental_1_est_gross_income comparable_rental_1_gross_income_per_sqft comparable_rental_2_gross_sqft staten_island_cooperatives_comparable_properties_gross_income_per_sqft comparable_rental_2_dist_from_coop_in_miles comparable_rental_1_boro_block_lot staten_island_cooperatives_comparable_properties_year_built comparable_rental_1_market_value_per_sqft comparable_rental_1_neighborhood comparable_rental_2_gross_income_per_sqft comparable_rental_1_dist_from_coop_in_miles comparable_rental_1_gross_sqft comparable_rental_1_year_built comparable_rental_2_year_built comparable_rental_2_est_gross_income staten_island_cooperatives_comparable_properties_est_gross_income staten_island_cooperatives_comparable_properties_building_classification comparable_rental_2_total_units comparable_rental_2_neighborhood comparable_rental_1_building_classification  department of finance finance dof rental property cooperatives residential apartment buildings rental properties borough staten island

en2c-j6tw DOF: Condominium Comparable Rental Income – Bronx – FY 2008/2009   bronx_condominium_property_year_built comparable_rental_1_total_units bronx_condominium_property_address comparable_rental_1_market_value_per_sqft comparable_rental_2_address comparable_rental_1_full_market_value bronx_condominium_property_full_market_value bronx_condominium_property_market_value_per_sqft comparable_rental_1_building_classification comparable_rental_2_market_value_per_sqft comparable_rental_2_neighborhood bronx_condominium_property_neighborhood comparable_rental_1_address comparable_rental_2_full_market_value comparable_rental_2_boro_block_lot comparable_rental_2_building_classification comparable_rental_2_dist_from_coop_in_miles comparable_rental_1_est_gross_income comparable_rental_1_gross_income_per_sqft comparable_rental_2_gross_sqft _comparable_rental_1_boro_block_lot bronx_condominium_property_gross_income_per_sqft bronx_condominium_property_boro_block_lot comparable_rental_2_gross_income_per_sqft comparable_rental_1_dist_from_coop_in_miles bronx_condominium_property_est_gross_income comparable_rental_1_gross_sqft comparable_rental_1_year_built comparable_rental_2_year_built comparable_rental_2_est_gross_income bronx_condominium_property_gross_sqft bronx_condominium_property_building_classification bronx_condominium_property_total_units comparable_rental_2_total_units comparable_rental_1_neighborhood bronx_condominium_property_condo_section  department of finance finance dof rental property condominiums cooperatives residential apartment buildings rental properties bronx borough

bawj-6bgn DOF: Condominium comparable rental income – Bronx - FY 2010/2011   bronx_condominium_property_year_built comparable_rental_1_total_units bronx_condominium_property_address comparable_rental_1_market_value_per_sqft comparable_rental_2_address comparable_rental_1_full_market_value bronx_condominium_property_full_market_value bronx_condominium_property_market_value_per_sqft comparable_rental_1_building_classification comparable_rental_2_market_value_per_sqft comparable_rental_2_neighborhood bronx_condominium_property_neighborhood comparable_rental_1_address comparable_rental_2_full_market_value comparable_rental_2_boro_block_lot comparable_rental_2_building_classification comparable_rental_2_dist_from_coop_in_miles comparable_rental_1_est_gross_income comparable_rental_1_gross_income_per_sqft comparable_rental_2_gross_sqft _comparable_rental_1_boro_block_lot bronx_condominium_property_gross_income_per_sqft bronx_condominium_property_boro_block_lot comparable_rental_2_gross_income_per_sqft comparable_rental_1_dist_from_coop_in_miles bronx_condominium_property_est_gross_income comparable_rental_1_gross_sqft comparable_rental_1_year_built comparable_rental_2_year_built comparable_rental_2_est_gross_income bronx_condominium_property_gross_sqft bronx_condominium_property_building_classification bronx_condominium_property_total_units comparable_rental_2_total_units comparable_rental_1_neighborhood bronx_condominium_property_condo_section  department of finance finance dof rental property condominiums cooperatives residential apartment buildings rental properties bronx borough

e2i8-yeu6 Brooklyn 2006   total_grads_of_cohort total_cohort dropped_out_n borough cohort regents_w_o_advanced_of_cohort total_regents_of_grads demographic still_enrolled_of_cohort advanced_regents_of_cohort total_regents_n total_grads_n still_enrolled_n advanced_regents_n dropped_out_of_cohort total_regents_of_cohort local_of_grads regents_w_o_advanced_n advanced_regents_of_grads regents_w_o_advanced_of_grads local_n local_of_cohort 

8m46-h5dh 285 Kent   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

7qja-cifk Street complaints No_Record  311 311 service requests 2010 2011 2012 service request status all service requests

39pe-uzy3 Directory Of NYCHA NORC Program Core Services   type_of_service units_of_service year  dcp city planning senior norc nycha service

85pa-xjkr Recycling Connection_failed  311 311 service requests 2010 2011 2012 service request status all service requests

yfnk-k7r4 Community Districts No_Record  community districts gis dcp boundaries

py94-amfu infgraphic   insure5 womens2 oid_ uhf34_code objectid quitsk2 shshom2 exercs2 shape fobtst2 wkwork3 overwt2 shswks2 cotest2 shape_length borough objectid_1 manman2 pcarep2 area diabet2 uhf_name rdrink2 anystd2 sickad6 flusht2 sexnum4 needca2 rcdks22 genhlt4 cigars2 hivtwo2 obeses2 rsmoke3 len evisit4 asthma2 mhdday4 cocksr2 condom2 shape_area shsmok2 pneumv2 nofill2 neighbor nspday4 obs smismi2  health safety geographic map cartography public community neighborhood location hospital fund boundary boundaries status statistics care

7dwj-b3f3 cultural_zoomedout_bottom   council_district location_1 community_board organization_name discipline_code main_phone_ borough zip_code  culture gallery art museum museo dance performance painting sculpture

b5i3-d9ec westharlemcpo   status legal_name purpose_of_funds location_1 council_member agency street_address_1 fiscal_year source amount program_name zip_code ein  new york city council discretionary funding (2009-2013) finance data contribution council

5ixz-ihhi VR_Dataset   closed_date city unique_key incident_zip location created_date borough  311 311 service requests 2009 all service requests

94ka-ussk How Complaints Filed With The CCRB Were Reported 2005 - 2009   _percent_of_total_3 _percent_of_total_2 _percent_of_total_1 _percent_of_total_5 _percent_of_total_4 how_complaints_filed_with_the_ccrb_were_reported _number_4 _number_5 _number_1 _number_2 _number_3  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

s5ne-bpvg Disposition Of Offensive Language Allegations 2005   unfounded_rate substantiated_number miscellaneous_rate miscellaneous officer_unidentified_number exonerated_rate unsubstantiated_number unsubstantiated_rate exonerated_number officer_unidentified_rate unfounded_number sunstantiated_rate type_of_abuse_of_authority_allegation  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

pcgw-s47c English Language Arts (ELA) Test Results by Grade 2006-2011 - Citywide - by Disability Status   level_3_4_2 category level_2_1 level_2_2 level_1_2 level_1_1 level_3_1 mean_scale_score grade level_4_1 year number_tested level_3_2 level_4_2 level_3_4_1 

ejip-fk7d z Connection_failed  geographic location map cartography sidewalk doitt gis

w26h-5w7i Eric 1 Connection_failed  geographic location map cartography hydrography water feature hydro structure pier seawall sea

cwg5-cqkm DOF: Cooperative Comparable Rental Income – Queens – FY 2008/2009   comparable_rental_1_total_units comparable_rental_1_market_value_per_sqft queens_cooperatives_comparable_properties_neighborhood comparable_rental_2_address comparable_rental_1_full_market_value comparable_rental_2_building_classification comparable_rental_1_building_classification comparable_rental_2_market_value_per_sqft comparable_rental_2_neighborhood queens_cooperatives_comparable_properties_year_built queens_cooperatives_comparable_properties_gross_income_per_sqft comparable_rental_1_address queens_cooperatives_comparable_properties_gross_sqft comparable_rental_2_full_market_value comparable_rental_2_boro_block_lot queens_cooperatives_comparable_properties_total_units queens_cooperatives_comparable_properties_boro_block_lot comparable_rental_1_est_gross_income comparable_rental_1_gross_income_per_sqft comparable_rental_2_gross_sqft comparable_rental_2_dist_from_coop_in_miles queens_cooperatives_comparable_properties_full_market_value comparable_rental_1_boro_block_lot queens_cooperatives_comparable_properties_address queens_cooperatives_comparable_properties_market_value_per_sqft comparable_rental_2_gross_income_per_sqft comparable_rental_1_dist_from_coop_in_miles queens_cooperatives_comparable_properties_building_classification comparable_rental_1_gross_sqft queens_cooperatives_comparable_properties_est_gross_income comparable_rental_1_year_built comparable_rental_2_year_built comparable_rental_2_est_gross_income comparable_rental_2_total_units comparable_rental_1_neighborhood  department of finance finance dof rental property cooperatives residential apartment buildings rental properties borough queens

jhn3-4vdj Directory Of Adult Shelter Performance Ranking FY 2011 Q3 2011 Q4   performance_tier year_quarter provider_agency facility_name  dhs homeless adult shelter performance ranking q3 q4 2011

jh6p-jma8 VR_Dataset   closed_date city unique_key location created_date borough  311 311 service requests 2009 all service requests

k53q-y2xe Queens   total_grads_of_cohort total_cohort dropped_out_n borough cohort regents_w_o_advanced_of_cohort total_regents_of_grads demographic still_enrolled_of_cohort advanced_regents_of_cohort total_regents_n total_grads_n still_enrolled_n advanced_regents_n dropped_out_of_cohort total_regents_of_cohort local_of_grads regents_w_o_advanced_n advanced_regents_of_grads regents_w_o_advanced_of_grads local_n local_of_cohort 

nzwe-84pu Bronx Volunteer Opportunities   last_modified_date recurrence_type end_date_date event_time locality org_title start_date_date status org_content_id addresses_count vol_requests hours postalcode opportunity_id hits category_id display_url region title summary created_date content_id category_desc  volunteering volunteers volunteer opportunities events volunteer organizations

cete-9g3v Directory Of DHS Contacts   phone_number location_1 comments department_name  dhs contact phone department homeless

djsb-jctj cb5 Connection_failed  311 311 service requests 2008 all service requests

fgxn-wmju Brooklyn   total_grads_of_cohort total_cohort dropped_out_n borough cohort regents_w_o_advanced_of_cohort total_regents_of_grads demographic still_enrolled_of_cohort advanced_regents_of_cohort total_regents_n total_grads_n still_enrolled_n advanced_regents_n dropped_out_of_cohort total_regents_of_cohort local_of_grads regents_w_o_advanced_n advanced_regents_of_grads regents_w_o_advanced_of_grads local_n local_of_cohort 

vn2t-jh2b English Language Arts (ELA) Test Results by Grade 2006-2011 - Boro - by English Proficiency Status   level_3_4_2 category level_3_2 level_2_1 level_2_2 level_1_2 level_1_1 level_3_1 mean_scale_score grade level_3_4_1 year number_tested borough level_4_2 level_4_1 

kewa-q4dq LAW Press Releases   press_release_date press_release_title link_to_pdf_file  law justice legislation law journal law press releases lawyer

qf2v-7dbv Disposition Of Abuse Of Authority Allegations 2005   type_of_abuse_of_authority_allegation  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

5t25-ents Noise 10009   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

pm4y-qqzt Open Tree Down Complaints - Staten Island   status due_date unique_key complaint_type descriptor location created_date borough city  311 311 service requests 2010 2011 2012 service request status all service requests

fem4-5bbn RecentTS No_Record  311 311 service requests 2010 2011 service request status all service requests

pcea-53zw Bronx 311/DSNY 15 - Street Cond/Dump-Out/Drop-Off   y_coordinate_state_plane_ school_region unique_key park_facility_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status intersection_street_2 intersection_street_1 school_address school_name school_city agency_name park_borough school_code location_type longitude complaint_type descriptor created_date school_zip  311 311 service requests 2010 2011 2012 service request status all service requests

zs4w-c9cd English Language Arts (ELA) Test Results by Grade 2006-2011 - School level - by Disability Status   level_3_4_2 category level_2_1 level_2_2 level_1_2 level_1_1 level_3_1 mean_scale_score grade level_4_1 year dbn number_tested level_3_2 level_4_2 level_3_4_1 

fbsa-93dh Directory Of Zoning Details   maximumdwelling_units_per_acre description zone  dcp city planning zone dwelling unit

mwjx-hez7 Wifi hot spots   city name zip url phone shape objectid address type id  doitt gis geographic location map cartography services wifi wireless hot spot access telecommunication

xah7-gu5w Disposition Of Offensive Language Allegations 2007   unfounded_rate substantiated_number miscellaneous_rate miscellaneous officer_unidentified_number exonerated_rate unsubstantiated_number unsubstantiated_rate exonerated_number officer_unidentified_rate unfounded_number sunstantiated_rate type_of_abuse_of_authority_allegation  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

8fc8-85m6 Manhattan Noise 2004 Test  - Addenum 1   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number city incident_zip school_state school_phone_number park_facility_name latitude x_coordinate_state_plane_ address_type status school_address school_name school_city park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address  311 311 service requests 2004 all service requests

9xnz-zy2z CITYWIDE FUELS   primary_fuel owner_address dep_boiler_application_ facility_address burner_model total_estimated_cosumption_high_estimate_gallons_ building_manager number_of_identical_boilers owner boiler_model  energy power environment planning construction housing property

xnje-s6zf Significant Noncompliance List   period establishment_name  dep department of environmental protection environment noncompliance compliance significant noncompliance list

nsu8-kyp7 CEPS Organization Information   site_address organization neighborhood_served  dop probation law borough contact address ceps program

nthg-fsts CCRB: Assignment of Officers against Whom Allegations Were Substantiated - Patrol Borough Brooklyn South 2005 – 2009   _2005 _2006 _2007 _2008 _2009 brooklyn_south total  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics

badq-myx3 Graffiti   closed_date status created_date community_board city_council_district incident_address_display borough police_precinct resolution_action  sanitation scout graffiti complaint request public

b3qc-c6fh Directory Of Lead Agencies And Housing Programs   contact_person lead_agencies telephone_number fax_number housing_programs  dcp city planning lead base paint contact housing programs

7ujc-hpzg Distribution of Force Allegations   gun_as_club gun_fired physical_force hit_against_inanimate_object year nightstick_as_club_incl_asp_baton police_shield pepper_spray other_blunt_instrument_as_club nonlethal_restraining_device radio_as_club animal vehicle gun_pointed other_form_of_force handcuffs_too_tight flashlight_as_club chokehold  ccrb allegations distribution

h2n3-98hq Political & Election Districts GIS: Election Districts No_Record  political & election districts gis: election districts dcp geographic voting location map cartography district boundary elect election

q5fd-y7n7 ferry terminals   shape name objectid  doitt gis geographic location map cartography transportation ferry terminal

3am8-ig2t Bronx   total_grads_of_cohort total_cohort dropped_out_n borough cohort regents_w_o_advanced_of_cohort total_regents_of_grads demographic still_enrolled_of_cohort advanced_regents_of_cohort total_regents_n total_grads_n still_enrolled_n advanced_regents_n dropped_out_of_cohort total_regents_of_cohort local_of_grads regents_w_o_advanced_n advanced_regents_of_grads regents_w_o_advanced_of_grads local_n local_of_cohort 

3nm4-g97k Leaks And Their Costs   water_wasted_gallons leak_type water_charge_per_day total_cost_per_year water_charge_per_year leaking_fixture sewer_charge_per_year sewer_charge_per_day total_cost_per_day  dep department of environmental protection environment water water wastage leak leaks leakage drip drips cost costs leaks and their costs

sd9s-b3hd Average days for the CCRB to close case   mediation_attempted full_investigations year truncated_investigations mediations  ccrb average days investigations

2ij3-wj64 CCRB: Assignment Of Officers Against Whom Allegations Were Substantiated - Other Bureaus 2005 - 2009   other_bureaus  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics

w83z-2kf9 Inclusionary Housing Designated Areas No_Record  inclusionary housing designated areas dcp city planning

azsx-w55c Mold Bx Connection_failed  311 311 service requests 2010 2011 2012 service request status all service requests

