kun3-yvma NYC Commuter Cycling Indicator   year value_for_indicator index_of_value_for_indicator_100_for_yr_2000  Transportation NYC Commuter Cycling Indicator based on counts at selected commuter locations  The cycling indicator is indexed to Year 2000 = 100 The Commuter Cycling Indicator is an analysis of trends in cycling that makes use of the most robust data available to estimate changes in commuter cycling levels over time. The Commuter Cycling Indicator is not an estimate of the total number of cyclists in New York City. dot transportation commuter cycling indicator clean web
5sb8-yqaa NYCHA Application Income Limits   person_s_in_family gross_family_income_limit year  Social Services Income limits by household size for public housing nycha nyc housing public housing application subsidized housing
pc34-d3sx Safe Route to Schools - Priority Schools   school_type school_name_id borough community_board address  Transportation DOT has analyzed the latest citywide crash data and school data in order to identify a new group of 135 public, private and parochial elementary and middle schools Priority Schools. Each of DOT's Priority Schools receives an individualized planning study which determines both short-term and long-term measures to improve safety. dot safe route schools priority school clean web
6ubn-spfi Directory of All NYCHA Facilities   development new_tds facility year bldg comments month sh borough_code address zip_code  Facilities and Structures Contains all occupied and vacant facilities portfolio from Facility Planning (commercial spaces) and Community Operations (community centers, senior centers, day care centers, health centers, etc) It includes the 5 Community Operations borough offices.  The source data is our latest Property Directory as December 2012.  The field “Comments” contains summary codes to distinguish the type of facility (BO – NYCHA Community Operations Borough Offices, CO – Community Operations, FP – Facility Planning).  Please note that there are two commercial spaces (not coded under field “comments”)recorded in our property directory which are not part of the portfolio for Facility Planning. nycha nyc housing developments buildings community centers senior centers day care centers 5 boroughs
6cj9-rhp6 Directory of Historical Occurrence of Windstorms in New York City   date location_s description  Public Safety List of Windstorms with details that occurred in New York City oem emergency management services windstorm historical
t9tf-aegg Controllable Agency Expenses Financial Plan   parks_and_recreation health_and_mental_hygiene mayoralty transportation fire_department department_of_education housing_preservation_development children_s_services environmental_protection sanitation_department hhc_subsidy homeless_services department_of_correction cuny police_department year social_services finance  Government Financial plan representing Controllable Agency Expenses controllable expenses uniformed forces health and welfare elected officals
j8uz-fizu List Of Total Cases Filed At OATH   february october march august september may december year june april january november july  Government This is the list of total case count maintained annually which are filed at Office of Administrative Trials and Hearings oath office of administrative trials and hearings cases
ttwv-39st 2004Query   school_region unique_key community_board school_number borough closed_date park_facility_name agency facility_type school_state school_phone_number status intersection_street_2 intersection_street_1 school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code location_type complaint_type descriptor created_date school_zip  Social Services 311 Service Requests for 2004. This is historical data and will not be updated. 311 311 service requests 2004 all service requests
ybx6-hz63 Scores   school peer_index_ progress_report_type district dbn additional_credit progress_category_score performance_category_score quality_review_score grade school_level_ environment_category_score school_support_organization_network overall_score  Education 2006/07 Progress Report results for all schools (data as of 1/14/09)  Peer indices are calculated differently depending on School Level.  Schools are only compared to other schools in the same School Level (e.g., Elementary, K-8, Middle, High)  1) Elementary & K-8 - peer index is a value from 0-100.  We use a composite demographic statistic based on % ELL, % SpEd, % Title I free lunch, and % Black/Hispanic.  Higher values indicate student populations with higher need  2) Middle & High - peer index is a value from 1.00-4.50.  For middle schools, we use the average 4th grade proficiency ratings in ELA and Math for all their students that have 4th grade test scores.  For high schools, we use the average 8th grade proficiency ratings in ELA and Math for all their students that have 8th grade test scores.  Lower values indicate student populations with higher need  3) D84 / Charter Schools - the overall score does not include the results of the learning environment survey.   4) Schools for Transfer Students - consists of schools with large populations of high school students transferring from NYC High Schools or from out of state/country.  No peer index value is assigned because this set of schools is its own peer group. The reports contain 3 categories with one additional credit section.  Unlike the HS Progress Report, the Environment Category is only composed of Survey Results.  Performance measures 6-year graduation rate and Progress captures student level improvements in attendance, credit accumulation and Regents passed.  The additional credit section rewards schools demonstrating exceptional achievement (11 credits or more earned per year) among overage/under-credit populations.
j7q8-wuae 2006   cohort total_grads_n local_of_grads demographic total_grads_of_cohort still_enrolled_of_cohort still_enrolled_n total_cohort local_n dropped_out_of_cohort borough local_of_cohort dropped_out_n  Education Graduation Outcomes - 4 Year Outcome - Cohorts of 2001 through 2006 (Classes of 2005 through 2010)   •The New York State calculation method was first adopted for the Cohort of 2001 (Class of 2005). The cohort consists of all students who first entered 9th grade in a given school year (e.g., the Cohort of 2006 entered 9th grade in the 2006-2007 school year). Graduates are defined as those students earning either a Local or Regents diploma and exclude those earning either a special education (IEP) diploma or GED. For the most recent cohort, graduation rates as of both June and August (including summer graduates) are reported.   •Records with cohorts of 20 students or less are suppressed. August outcomes are only reported for the most recent cohort.   •August outcomes include all June and August graduates.   •In school-level reporting, students who were in a school for less than 5 months are not included in the school’s cohort, but are included in citywide totals.   •School level results are not presented for District 79 schools, but their outcomes are included in citywide totals.
hagm-fwg7 Manhattan 2006   total_grads_of_cohort total_cohort dropped_out_n borough cohort regents_w_o_advanced_of_cohort total_regents_of_grads demographic still_enrolled_of_cohort advanced_regents_of_cohort total_regents_n total_grads_n still_enrolled_n advanced_regents_n dropped_out_of_cohort total_regents_of_cohort local_of_grads regents_w_o_advanced_n advanced_regents_of_grads regents_w_o_advanced_of_grads local_n local_of_cohort  Education Graduation Outcomes - 4 Year Outcome - Cohorts of 2001 through 2006 (Classes of 2005 through 2010)   •The New York State calculation method was first adopted for the Cohort of 2001 (Class of 2005). The cohort consists of all students who first entered 9th grade in a given school year (e.g., the Cohort of 2006 entered 9th grade in the 2006-2007 school year). Graduates are defined as those students earning either a Local or Regents diploma and exclude those earning either a special education (IEP) diploma or GED. For the most recent cohort, graduation rates as of both June and August (including summer graduates) are reported.   •Records with cohorts of 20 students or less are suppressed. August outcomes are only reported for the most recent cohort.   •August outcomes include all June and August graduates.   •In school-level reporting, students who were in a school for less than 5 months are not included in the school’s cohort, but are included in citywide totals.   •School level results are not presented for District 79 schools, but their outcomes are included in citywide totals.
gphx-x46f Bronx 311Consumer COmplaint   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address school_not_found school_name school_city agency_name park_borough school_code cross_street_1 cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
cgj6-q6e2 Public Drinking in Greenpoint   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
ceyp-2rfd Bronx Pigeon Waste   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
phcs-2c53 Long Island City   shape_length name objectid number_travel_lanes shape number_park_lanes number_total_lanes width feature_code sub_feature_code source_id  Transportation Planimetric basemap line layer containing the street centerline. (roads, alley and interior park paths`.) geographic location map cartography transportation street center centerline road alley path
k82s-433u location zip   city name zip url phone address type  Media Location of wifi hotspots in the city with basic descriptive information. doitt gis geographic location map cartography services wifi wireless hot spot access telecommunication
3xum-ahi4 Cellular Antenna Filings   dobrundate other_description house street_name job_type community_board assigned special_distr_1 owner_s_house_street job_description fee_status owner_s_first_name owner_s_last_name borough proposed_occupancy job_status city first_permit_date total_est_fee zip existing_occupancy zoning_distr_1 owner_s_business_name state other lot non_profit pre_filing_date latest_action_date bin applicant_s_last_name applicant_s_first_name paid owner_type_description job owner_s_phone pc_filed approved owner_s_house_number fully_paid job_status_descrp fully_permitted doc initial_cost building_type applicant_professional_title owner_type block applicant_license  Construction and Housing a list of cellular antenna filings and associated data.  Now updated daily on NYC Open Data from April 10, 2013 onward.  Prior weekly reports are archived at DOB and are not available on NYC Open Data. cellular antenna clean web
yti5-bbws Drought Regulation Penalty Schedule   default penalty code rcny section_subdivision_description  Environmental Sustainability Schedule of penalties for violating the Drought Regulations during the stages of a drought emergency. dep department of environmental protection environment drought penalty drought regulation penalty schedule healthy living
ngbi-cq85 Math Test Results 2006-2012 - Citywide - ELL   number_tested num_level_3 grade year demographic mean_scale_score num_level_4 num_level_1 pct_level_3_and_4 num_level_2 pct_level_1 pct_level_2 pct_level_3 pct_level_4 num_level_3_and_4  Education Latest available data and trends in the state assessment results of math for grades 3 through 8. Data are disaggregated by ELL status math test result grade citywide ell lifelong learning
khqi-x3p3 Graduation Outcomes - School Level - Classes of 2005-2011 - Gender   advanced_regents_pct_of_cohort dbn total_regents_pct_of_cohort total_regents_num advanced_regents_num dropped_out_num still_enrolled_num total_grads_num regents_w_o_advanced_pct_of_grads local_pct_of_cohort demographic cohort_category regents_w_o_advanced_pct_of_cohort total_grads_pct_of_cohort local_num school_name still_enrolled_pct_of_cohort total_regents_pct_of_grads dropped_out_pct_of_cohort regents_w_o_advanced_num advanced_regents_pct_of_grads local_pct_of_grads cohort_year total_cohort_num  Education Latest available data and trends in graduation and dropout outcomes by school and gender graduation outcome school gender lifelong learning
tfbb-gszk Directory Of DOP Office Locations   disposition_type borough address  Government List of DOP Office locations by Borough dop probation office location address
m6ar-24vj Cyclist Count by Year At Selected Commuter Locations   grand_total queensboro_bridge williamsburg_bridge _9th_10th_11th_12th_avenues_at_50th_st brooklyn_bridge year staten_island_ferry  Transportation Weekday counts of cyclists from 7am to 7pm at selected commuter locations dot transportation cyclist clean web
5bvq-ni32 Recurring Resident Economic Empowerment and Sustainability Programs   phone_number description days times location name_of_program  Social Services Regulary occuring REES programs rees social services job training education ged financial counseling entrepreneurship
y56i-tdez Directory Of Modified Mercalli Intensity ( MMI) And Corresponding Damage   modified_mercalli_intensity_mmi damage_perception  Public Safety Directory of Modified Mercalli Intensity (MMI) and Corresponding Damage oem emergency management services earthquake damage richter scale mmi
8tc2-u7gc Directory of Wind Types   wind_type wind_speed_high type_of_damage wind_speed_low  Public Safety Details of Different wind types and their effects according to Beaufort Wind Scale oem emergency management services wind scale beaufort
q9mr-svqd Directory Of Office Of Emergency Management News And Events   date news_release website_link  Events Details about news releases and events by Office of Emergency Management oem emergency management services news events
e266-vpg7 Directory Of New York City Police Pension Fund Financial Reports   year website_link report_name  Business and Economic Details about NYC Police Pension Fund Financial Reports and the link to those documents nycppf police pension fund annual report
m6yw-2k8k Non- Controllable Agency Expenses Financial Plan   fringe_benefits retiree_health_benefits_trust employee_related_costs all_other non_controllable_agency_expenses subtotal_non_controllable_expenses pensions fmap_federal_matching_percent_for_medicaid debt_service medicaid general_reserve reserve_for_claims_from_past_periods total_non_controllable_and_debt_service  Finances Financial plan representing Non-Controllable Agency Expenses controllable expenses uniformed forces health and welfare elected officals
pf7i-ims3 Average Salaries In Department Of Correction   loaded_fringes base_salary rank  Government This table represents the average salaries of uniformed and civilian staff department of correction doc salaries
8n8g-m3vw List Of Translation Services Provided At OATH   number language  Government This is the list of Translation Services which are provided in different language at Office of Administrative Trials and Hearings oath office of administrative trials and hearings cases translation language
s7vy-wmm7 List Of Cases Filed By Type At OATH   case_type percent_of_the_case_type_filed  Government This is the list of cases filed by type, the break down of case type is listed as percentage value oath office of administrative trials and hearings cases
pfsu-xrv9 Bronx 2006   total_grads_of_cohort total_cohort dropped_out_n borough cohort regents_w_o_advanced_of_cohort total_regents_of_grads demographic still_enrolled_of_cohort advanced_regents_of_cohort total_regents_n total_grads_n still_enrolled_n advanced_regents_n dropped_out_of_cohort total_regents_of_cohort local_of_grads regents_w_o_advanced_n advanced_regents_of_grads regents_w_o_advanced_of_grads local_n local_of_cohort  Education Graduation Outcomes - 4 Year Outcome - Cohorts of 2001 through 2006 (Classes of 2005 through 2010)   •The New York State calculation method was first adopted for the Cohort of 2001 (Class of 2005). The cohort consists of all students who first entered 9th grade in a given school year (e.g., the Cohort of 2006 entered 9th grade in the 2006-2007 school year). Graduates are defined as those students earning either a Local or Regents diploma and exclude those earning either a special education (IEP) diploma or GED. For the most recent cohort, graduation rates as of both June and August (including summer graduates) are reported.   •Records with cohorts of 20 students or less are suppressed. August outcomes are only reported for the most recent cohort.   •August outcomes include all June and August graduates.   •In school-level reporting, students who were in a school for less than 5 months are not included in the school’s cohort, but are included in citywide totals.   •School level results are not presented for District 79 schools, but their outcomes are included in citywide totals.
3d5b-vb3h recent, take 2   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
dtxr-gm9m Open Tree Down Complaints in Brooklyn   status due_date unique_key complaint_type descriptor city location created_date borough location_type  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
ex6m-q7vf Bronx 311 HPD - Paint/Plaster complaints   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
8b5d-2udh Rodent complaints - CHN   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
hghx-kzfw 311 NYPD Traffic Complaints (Chronic Speeding) - 2010-Present   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
ja6d-nfvj nyc DPR Parks   status shape_length shape_area omppropid objectid organizati gispropnum jurisdicti acres shape location signname mapped waterfront precinct borough type  Facilities and Structures GIS Map of New York City Department of Parks & Recreation parks. park parks nature recreation location map cartography geographic
au8d-zrbe ztp NYC   city name zip url phone address type  Media Location of wifi hotspots in the city with basic descriptive information. doitt gis geographic location map cartography services wifi wireless hot spot access telecommunication
i5mn-3h3s Zip Order NYC   city name zip url phone address type  Media Location of wifi hotspots in the city with basic descriptive information. doitt gis geographic location map cartography services wifi wireless hot spot access telecommunication
5xkc-kkch Dobbs Ferry, NY, siteplan   city shape location objectid name  Environmental Sustainability Location of green markets in the city with basic descriptive information. doitt gis geographic location map cartography business green market grocer food sale sell
2n8q-stkt Projected Public School Ratio   children_aged_11_13_contributed_per_housing_unit children_aged_14_17_contributed_per_housing_unit borough children_aged_4_10_contributed_per_housing_unit  Construction and Housing The SCA’s comprehensive capital planning process includes developing and analyzing quality data, creating and updating the Department of Education’s Five-Year Capital Plans, and monitoring projects through completion. The SCA prioritizes capital projects to best meet the capacity and building improvements needs throughout the City.  Additionally, the SCA assures that the Capital Plan aligns with New York State and City Department of Education mandates, academic initiatives, and budgetary resources.  This is one of the most current published reports. school construction authority sca public school ratio lifelong learning
a9yv-r6p4 Communities potentially eligible for Community Wastewater Management Program funds   priority community_name  Environmental Sustainability List of Communities potentially eligible for Community Wastewater Management Program funds in priority order dep department of environmental protection environment wastewater wastewater management community wastewater management program funds communities potentially eligible for community wastewater management program funds healthy living
wrhz-w8mn English Language Arts (ELA) Test Results 2006-2012 - School - All Students   number_tested num_level_3 dbn grade year demographic mean_scale_score num_level_4 num_level_1 pct_level_3_and_4 num_level_2 pct_level_1 pct_level_2 pct_level_3 pct_level_4 num_level_3_and_4  Education Latest available data and trends in the state assessment results of English Language Arts for grades 3 through 8. Data are disaggregated by school. english language arts ela test grade school lifelong learning
jphp-xt7k Math Test Results 2006-2012 - Borough - All Students   borough number_tested num_level_3 grade year demographic mean_scale_score num_level_4 num_level_1 pct_level_3_and_4 num_level_2 pct_level_1 pct_level_2 pct_level_3 pct_level_4 num_level_3_and_4  Education Latest available data and trends in the state assessment results of math for grades 3 through 8 disaggregated by borough. math test result grade borough lifelong learning
usap-qc7e Math Test Results 2006-2012 - District - Ethnicity   number_tested num_level_3 district grade year demographic mean_scale_score num_level_4 num_level_1 pct_level_3_and_4 num_level_2 pct_level_1 pct_level_2 pct_level_3 pct_level_4 num_level_3_and_4  Education Latest available data and trends in the state assessment results of math for grades 3 through 8. Data are disaggregated by district and student ethnicity. math test result grade district ethnicity lifelong learning
vqix-8bak English Language Arts (ELA) Test Results 2006-2012 - District - Ethnicity   number_tested num_level_3 district grade year demographic mean_scale_score num_level_4 num_level_1 pct_level_3_and_4 num_level_2 pct_level_1 pct_level_2 pct_level_3 pct_level_4 num_level_3_and_4  Education Latest available data and trends in the state assessment results of English Language Arts for grades 3 through 8. Data are disaggregated by district and student ethnicity. english language arts ela test grade district lifelong learning
72db-huua English Language Arts (ELA) Test Results 2006-2012 - Citywide - ELL   number_tested num_level_3 grade year demographic mean_scale_score num_level_4 num_level_1 pct_level_3_and_4 num_level_2 pct_level_1 pct_level_2 pct_level_3 pct_level_4 num_level_3_and_4  Education Latest available data and trends in the state assessment results of English Language Arts for grades 3 through 8. Data are disaggregated by student ELL status. english language arts ela test grade citywide lifelong learning
d84z-5kap LAW Published Columns   column_date columns_title link_to_pdf_file  Government First Assistant Corporation Counsel Jeffrey D. Friedlander writes a bi-monthly column, "Municipal Law," for the New York Law Journal on issues of importance relating to public affairs law. Mr. Friedlander is the Law Department's second-in-command and a member of its Executive Staff. The first column appeared in March 2003. law justice legislation law journal law articles law columns lawyer
f46j-m4iq Directory Of DOP Family & Adult Court Contact Information   contact location  Government List of DOP Family and Adult Court Contact Information dop probation family adult court contact information
g7ir-4pf8 LAW Speeches   link_to_pdf_file law_speech_title speaker date_of_speech  Government The Corporation Counsel is often invited to address bar associations, law students, and other organizations. Below are links to the text of speeches given by Corporation Counsel law justice legislation law journal law speeches lawyer
gdgc-4zb5 Operating sidewalk cafes   phone_number city borough license_number trade_name full_address address_street_name state sidewalk_cafe_type business_name address_building id lic_area_sq_ft zip_code  Business and Economic A list of establishments that have paid the fees required to operate a sidewalk café in New York City. Please note that the payment of the fee does not necessary indicate that an establishment is legally operating. dca restaurant license café food meal sidewalk consumer affairs
swpk-hqdp New York City Population By Neighborhood Tabulation Areas   nta_code fips_county_code nta_name year borough population  Statistics Population Numbers By New York City Neighborhood Tabulation Areas dcp city planning population growth nta neighborhood tabulation
i447-i5u3 Directory Of New York City Police Pension Fund Contact Numbers   phone_number department_name  Organizations Contact information for various departments in New York City Police Pension Fund Agency nycppf police pension fund contact
j7gw-gcxi Directory Of Awarded Construction Contracts   value description pin selected_firm  Construction and Housing This table displays the construction contracts that Department of Design and Construction has recently awarded to selected firms along with its value. department of design and construction ddc firm
aysb-iq2j Directory Of Career Opportunities At Small Business Services   job_title  Business and Economic This table represents the Job Title and Salary of the respective job title working for City's small business and workforce. department of small business services sbs bid business district carrer salary
cg3x-fbax short list   primary_fuel owner_address dep_boiler_application_ facility_address burner_model building_manager owner boiler_model  Facilities and Structures Detailed data on NYC buildings with oil boilers, including fuel consumption, BBL, building owner/management info, deadline for complying with Audit and Retrocommissioning Law, building type and year constructed, number of floors and residential units, Condo/Coop status, and more. energy power environment planning construction housing property
87qa-8iha school report by zip   _performance_grade school peer_index_ _progress_report_grade district dbn _overall_grade _overall_score _performance_category_score school_level_ _environment_grade _progress_grade _progress_category_score _environment_category_score _additional_credit principal progress_report_type  Education 2009/10 Progress Report results for all schools (data as of 2/2/2011)  Peer indexes are calculated differently depending on School Level.  Schools are only compared to other schools in the same School Level (e.g., Elementary, K-8, Middle, High, Transfer)  1) Elementary, K-8, K-3, K-2 - peer index is a value from 0-100.  We use a composite demographic statistic based on % ELL, % SpEd, % Title I free lunch, and % Black/Hispanic.  Higher values indicate student populations with higher need.  2) Middle - peer index is a value from 1.00-4.50.  For middle schools, we use the average 4th grade proficiency ratings in ELA and Math and the % SpEd. Lower values indicate student populations with higher need.  3) High School - peer index is a value from 1.00-4.50. For high schools, we use the average 8th grade proficiency, the % SpEd, the % Self-contained, and the % overage. Lower values indicate student populations with higher need.
bajq-qszr HPDOCT29toNOv28   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
uge7-t6rj testview1   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  Social Services All 311 Service Requests from 2010 to present. This information is automatically updated daily. 311 311 service requests 2010 2011 2012 service request status all service requests
ykyc-6tfd NYC View   status shape_length shape_area omppropid objectid organizati gispropnum jurisdicti acres shape location signname mapped waterfront precinct borough type  Facilities and Structures GIS Map of New York City Department of Parks & Recreation parks. park parks nature recreation location map cartography geographic
p244-w8ad greenwich village   objectid_1 annoline3 annoline2 annoline1 shape annoangle objectid stacked borough name  Other GIS data: neighborhood labels as depicted in New York City: A City of Neighborhoods geographic location map cartography neighborhood historic scenic interest area of interest areas of interest dcp city planning neighborhood names gis
gka5-35g6 2013-2-3_adr_wifi   city name zip url phone shape objectid address type id  Media Location of wifi hotspots in the city with basic descriptive information. geographic location map cartography services wifi wireless hot spot access telecommunication
3pff-uw99 aaaaa map   summer high_schoo site_name objectid sports_phy cbo_sp_tel shape elementary site_zip id middle_sch weekends setting site_stree site_build evenings arts_cultu school_id program_ty weekly_hou address1 address2 academics agency_nam agency_tel site_borou cbo_servic estimated_ school_yea name enrollment sp_ein  Community Service Location of all After School Programs with basic descriptive information on the programs. education school services geographic location map cartography after school after-school program doitt gis
xk5z-jgqj k   summer high_schoo site_name objectid sports_phy cbo_sp_tel shape elementary site_zip id middle_sch weekends setting site_stree site_build evenings arts_cultu school_id program_ty weekly_hou address1 address2 academics agency_nam agency_tel site_borou cbo_servic estimated_ school_yea name enrollment sp_ein  Community Service Location of all After School Programs with basic descriptive information on the programs. education school services geographic location map cartography after school after-school program doitt gis
fxn3-f3f4 kareen   permit_status permittee_s_first_last_name house street_name job_type community_board city_state_zip owner_s_house_street permittee_s_license borough job_start_date self_cert owner_s_business_type permittee_s_phone permittee_s_license_type owner_s_first_last_name owner_s_business_name lot issuance_date permittee_s_business_name zip_code bin work_type job owner_s_phone job_doc filing_status bldg_type expiration_date permit_sequence permit_type filing_date block  Property Permits issued by the Department of Buildings. This data is replaced on a daily basis. building buildings permit permits dob building permits
4n2j-ut8i School Progress Report 2009-2010   _2009_2010_environment_grade principal _2009_2010_additional_credit progress_report_type district dbn _2009_2010_overall_grade _2009_2010_progress_category_score school_level school _2009_2010_performance_category_score _2009_2010_progress_grade _2008_09_progress_report_grade _2009_2010_performance_grade peer_index _2009_2010_overall_score _2009_2010_environment_category_score  Education Progress Reports grade each school with an A, B, C, D, or F.  These reports focus on a school's learning environment, student performance, and student progress.  They were designed to help parents, teachers, principals, and others understand how well schools are doing—and compare them to other, similar schools. school progress report report card lifelong learning
weg5-33pj School Progress Report 2006-2007   school environment_category_score progress_report_type district dbn additional_credit progress_category_score school_level performance_category_score quality_review_score grade peer_index school_support_organization_network overall_score  Education Progress Reports grade each school with an A, B, C, D, or F.  These reports focus on a school's learning environment, student performance, and student progress.  They were designed to help parents, teachers, principals, and others understand how well schools are doing—and compare them to other, similar schools. school progress report report card lifelong learning
9ct9-prf9 AP Results   num_of_ap_total_exams_taken num_of_ap_test_takers school_name num_of_ap_exams_passed dbn  Education The most recent school level results for New York City on AP exams. Results are available at the school level for the 2012 school year. Records contain AP Test Taking and Passing Rates. ap result nyc lifelong learning
vve2-26rs Math Test Results 2006-2012 - Citywide - Ethnicity   number_tested num_level_3 grade year demographic mean_scale_score num_level_4 num_level_1 pct_level_3_and_4 num_level_2 pct_level_1 pct_level_2 pct_level_3 pct_level_4 num_level_3_and_4  Education Latest available data and trends in the state assessment results of math for grades 3 through 8. Data are disaggregated by ethnicity. math test result grade citywide ethnicity lifelong learning
di8r-g5w9 Graduation Outcomes - Borough - Classes of 2005-2011 - Total Cohort   advanced_regents_pct_of_cohort total_regents_pct_of_cohort total_regents_num advanced_regents_num dropped_out_num borough still_enrolled_num total_grads_num regents_w_o_advanced_pct_of_grads cohort_year cohort_category regents_w_o_advanced_pct_of_cohort total_grads_pct_of_cohort local_num still_enrolled_pct_of_cohort total_regents_pct_of_grads dropped_out_pct_of_cohort regents_w_o_advanced_num advanced_regents_pct_of_grads total_cohort_num local_pct_of_cohort local_pct_of_grads  Education Latest available data and trends in graduation and dropout outcomes disaggregated by borough. graduation outcome school borough total cohort lifelong learning
yuzm-c784 English Language Arts (ELA) Test Results 2006-2012 - School - Gender   number_tested num_level_3 dbn grade year demographic mean_scale_score num_level_4 num_level_1 pct_level_3_and_4 num_level_2 pct_level_1 pct_level_2 pct_level_3 pct_level_4 num_level_3_and_4  Education Latest available data and trends in the state assessment results of English Language Arts for grades 3 through 8. Data are disaggregated by school and student gender. english language arts ela test grade school lifelong learning
tn5h-i3e8 English Language Arts (ELA) Test Results 2006-2012 - School - Ethnicity   number_tested num_level_3 dbn grade year demographic mean_scale_score num_level_4 num_level_1 pct_level_3_and_4 num_level_2 pct_level_1 pct_level_2 pct_level_3 pct_level_4 num_level_3_and_4  Education Latest available data and trends in the state assessment results of English Language Arts for grades 3 through 8. Data are disaggregated by school and student ethnicity. english language arts ela test grade school lifelong learning
89di-hi4s English Language Arts (ELA) Test Results 2006-2012 - Citywide - All Students   number_tested num_level_3 grade year demographic mean_scale_score num_level_4 num_level_1 pct_level_3_and_4 num_level_2 pct_level_1 pct_level_2 pct_level_3 pct_level_4 num_level_3_and_4  Education Latest available data and trends in the state assessment results of English Language Arts for grades 3 through 8. english language arts ela test grade citywide lifelong learning
yqzy-qebu Cyclist Count By Month At Selected Commuter Locations   grand_total hudson_river_greenway_at_50th_st manhattan_bridge queensboro_bridge williamsburg_bridge month brooklyn_bridge year staten_island_ferry  Transportation Weekday counts of cyclists from 7am to 7pm at selected commuter locations dot transportation cyclist commuter location clean web
xqsh-ert5 NYCHA Application- Frequently Asked Questions   frequently_asked_questions answers  Social Services Frequently Asked Questions about  Applying for Public Housing - General Questions & Working Family Preference nycha nyc housing public housing application subsidized housing
tfqe-agye Directory of Critical Assets Located within Category 4 SLOSH Zones   critical_asset number  Public Safety The facilities and critical assets located within the Category 4 SLOSH (Sea, Lake, and Overland Surges from Hurricanes) zones oem emergency management services hurricane critical asset slosh zone
